id,username,movie_name,text,dataset,manipulation,click_locations,difficulty,split
72,Vlad Hondru,687_W015.mp4,"When blinking, the person does not fully closes the eyes.",Deeperforensics,end_to_end,"{""117"": {""x"": 0.4716666666666667, ""y"": 0.314540059347181}, ""259"": {""x"": 0.5333333333333333, ""y"": 0.3086053412462908}}",3,train
73,Vlad Hondru,837_W037.mp4,The skin does not have a uniform color. The eyes are changing their aspect.,Deeperforensics,end_to_end,"{""29"": {""x"": 0.445, ""y"": 0.34421364985163205}, ""20"": {""x"": 0.545, ""y"": 0.3560830860534125}, ""23"": {""x"": 0.5383333333333333, ""y"": 0.34421364985163205}, ""138"": {""x"": 0.465, ""y"": 0.3620178041543027}, ""186"": {""x"": 0.5683333333333334, ""y"": 0.36795252225519287}, ""286"": {""x"": 0.43166666666666664, ""y"": 0.5637982195845698}, ""296"": {""x"": 0.5166666666666667, ""y"": 0.6231454005934718}, ""333"": {""x"": 0.5716666666666667, ""y"": 0.5311572700296736}}",1,train
74,Vlad Hondru,809_W134.mp4,"The whole face is distorted. When the head is rotated, it can be seen that the face is not blended with the head. The colors of the face are not even as well.",Deeperforensics,end_to_end,"{""67"": {""x"": 0.7, ""y"": 0.38}, ""110"": {""x"": 0.66, ""y"": 0.4625}, ""156"": {""x"": 0.586, ""y"": 0.445}}",2,train
75,Vlad Hondru,973_W009.mp4,The eyelid of the right eye is not well blended with the face.,Deeperforensics,end_to_end,"{""76"": {""x"": 0.45, ""y"": 0.3175}}",2,train
76,Vlad Hondru,880_W041.mp4,The region around the left ear is distorted and blurred.,Deeperforensics,end_to_end,"{""62"": {""x"": 0.595, ""y"": 0.3323442136498516}, ""315"": {""x"": 0.6133333333333333, ""y"": 0.3620178041543027}}",1,train
77,Vlad Hondru,705_M132.mp4,The color of the skin face is constantly changing. The irises of the eyes are pointing upwards. The interior of the mouth is dark/black.,Deeperforensics,end_to_end,"{""107"": {""x"": 0.556, ""y"": 0.49}, ""121"": {""x"": 0.446, ""y"": 0.4875}, ""167"": {""x"": 0.54, ""y"": 0.445}, ""183"": {""x"": 0.472, ""y"": 0.4125}}",2,train
78,Vlad Hondru,850_W136.mp4,"When she waves her hand in front of the face, it gets completely distorted.",Deeperforensics,end_to_end,"{""119"": {""x"": 0.396, ""y"": 0.4825}}",2,train
79,Vlad Hondru,892_W110.mp4,The whole face suffers deformations.,Deeperforensics,end_to_end,"{""51"": {""x"": 0.5233333333333333, ""y"": 0.4065281899109792}, ""75"": {""x"": 0.6266666666666667, ""y"": 0.44807121661721067}, ""124"": {""x"": 0.595, ""y"": 0.599406528189911}, ""143"": {""x"": 0.48333333333333334, ""y"": 0.5905044510385756}, ""171"": {""x"": 0.555, ""y"": 0.6379821958456974}}",1,train
80,Vlad Hondru,966_M138.mp4,The skin is flickering.,Deeperforensics,end_to_end,"{""48"": {""x"": 0.31666666666666665, ""y"": 0.3022222222222222}, ""99"": {""x"": 0.39666666666666667, ""y"": 0.31555555555555553}, ""159"": {""x"": 0.2816666666666667, ""y"": 0.3488888888888889}, ""178"": {""x"": 0.3883333333333333, ""y"": 0.2866666666666667}}",2,train
81,Vlad Hondru,642_W008.mp4,The mouth does not look real.,Deeperforensics,end_to_end,"{""274"": {""x"": 0.53, ""y"": 0.38496583143507973}, ""310"": {""x"": 0.5316666666666666, ""y"": 0.38724373576309795}}",3,train
82,Vlad Hondru,632_M122.mp4,The color of the cheeks is being altered. The eyes are very thin. The teeth are clearly not real.,Deeperforensics,end_to_end,"{""31"": {""x"": 0.406, ""y"": 0.3775}, ""41"": {""x"": 0.532, ""y"": 0.3775}, ""99"": {""x"": 0.518, ""y"": 0.3325}, ""123"": {""x"": 0.43, ""y"": 0.3375}}",2,train
83,Vlad Hondru,585_W111.mp4,The mouth does not have all the teeth. Small artifact between the eyes.,Deeperforensics,end_to_end,"{""89"": {""x"": 0.49166666666666664, ""y"": 0.4421364985163205}, ""150"": {""x"": 0.52, ""y"": 0.4421364985163205}, ""176"": {""x"": 0.48333333333333334, ""y"": 0.4421364985163205}, ""270"": {""x"": 0.49166666666666664, ""y"": 0.29080118694362017}}",2,train
84,Vlad Hondru,618_W101.mp4,The blinking is too infrequent at times. The lip movements are also not moving naturally as you cannot see the top teeth at all.,Deeperforensics,end_to_end,"{""38"": {""x"": 0.502, ""y"": 0.415}}",2,train
85,Vlad Hondru,773_W028.mp4,The size and the shape of the head are not natural. The teeth are blurry.,Deeperforensics,end_to_end,"{""58"": {""x"": 0.42833333333333334, ""y"": 0.5341246290801187}, ""77"": {""x"": 0.62, ""y"": 0.5341246290801187}, ""95"": {""x"": 0.48, ""y"": 0.6083086053412463}, ""103"": {""x"": 0.5533333333333333, ""y"": 0.6142433234421365}, ""143"": {""x"": 0.475, ""y"": 0.29673590504451036}, ""153"": {""x"": 0.6516666666666666, ""y"": 0.314540059347181}, ""241"": {""x"": 0.5733333333333334, ""y"": 0.6409495548961425}, ""364"": {""x"": 0.575, ""y"": 0.5311572700296736}}",1,train
86,Vlad Hondru,502_M140.mp4,"The face is flickering, especially noticeable around the ears.",Deeperforensics,end_to_end,"{""125"": {""x"": 0.4216666666666667, ""y"": 0.4540059347181009}, ""158"": {""x"": 0.54, ""y"": 0.42136498516320475}, ""244"": {""x"": 0.42, ""y"": 0.41839762611275966}}",1,train
87,Vlad Hondru,918_W112.mp4,The upper area around the nose has some deformations. The interior of the mouth is pixelated.,Deeperforensics,end_to_end,"{""112"": {""x"": 0.4716666666666667, ""y"": 0.30839002267573695}, ""130"": {""x"": 0.42833333333333334, ""y"": 0.3219954648526077}, ""151"": {""x"": 0.445, ""y"": 0.272108843537415}, ""282"": {""x"": 0.46166666666666667, ""y"": 0.41950113378684806}, ""334"": {""x"": 0.4666666666666667, ""y"": 0.3945578231292517}}",2,train
88,Vlad Hondru,595_W116.mp4,"The line of the cheeks muscles is unnatural, spanning very low.",Deeperforensics,end_to_end,"{""133"": {""x"": 0.24333333333333335, ""y"": 0.3353115727002967}, ""164"": {""x"": 0.275, ""y"": 0.3264094955489614}, ""485"": {""x"": 0.2683333333333333, ""y"": 0.3086053412462908}, ""510"": {""x"": 0.23833333333333334, ""y"": 0.3056379821958457}, ""556"": {""x"": 0.235, ""y"": 0.32047477744807124}}",3,train
89,Vlad Hondru,589_W112.mp4,Some artifacts appear under the eyes.,Deeperforensics,end_to_end,"{""153"": {""x"": 0.5216666666666666, ""y"": 0.32}, ""262"": {""x"": 0.5283333333333333, ""y"": 0.31333333333333335}, ""283"": {""x"": 0.47833333333333333, ""y"": 0.3244444444444444}}",2,train
90,Vlad Hondru,612_M119.mp4,The area of the cheeks is continuously distorting.,Deeperforensics,end_to_end,"{""41"": {""x"": 0.31666666666666665, ""y"": 0.4332344213649852}, ""58"": {""x"": 0.435, ""y"": 0.42136498516320475}, ""144"": {""x"": 0.43166666666666664, ""y"": 0.44510385756676557}, ""178"": {""x"": 0.3233333333333333, ""y"": 0.44807121661721067}}",1,train
91,Vlad Hondru,719_M007.mp4,The cheeks muscle do not look uniform.,Deeperforensics,end_to_end,"{""94"": {""x"": 0.4583333333333333, ""y"": 0.3888888888888889}, ""117"": {""x"": 0.5283333333333333, ""y"": 0.41333333333333333}}",3,train
92,Vlad Hondru,972_W009.mp4,The eyes are darting. The upper teeth are unnatural.,Deeperforensics,end_to_end,"{""71"": {""x"": 0.6883333333333334, ""y"": 0.3056379821958457}, ""111"": {""x"": 0.59, ""y"": 0.3056379821958457}, ""128"": {""x"": 0.6833333333333333, ""y"": 0.3026706231454006}, ""146"": {""x"": 0.5983333333333334, ""y"": 0.3026706231454006}, ""164"": {""x"": 0.63, ""y"": 0.45103857566765576}, ""177"": {""x"": 0.6283333333333333, ""y"": 0.45103857566765576}, ""189"": {""x"": 0.6466666666666666, ""y"": 0.4688427299703264}}",1,train
93,Vlad Hondru,647_M123.mp4,The eyes are being closed when in a neutral position.,Deeperforensics,end_to_end,"{""49"": {""x"": 0.30833333333333335, ""y"": 0.31750741839762614}, ""27"": {""x"": 0.28833333333333333, ""y"": 0.314540059347181}}",3,train
94,Vlad Hondru,820_M018.mp4,There are some distortions around the cheeks and under the right eye.,Deeperforensics,end_to_end,"{""61"": {""x"": 0.465, ""y"": 0.3768545994065282}, ""425"": {""x"": 0.52, ""y"": 0.4094955489614243}, ""456"": {""x"": 0.44333333333333336, ""y"": 0.4065281899109792}}",3,train
95,Vlad Hondru,956_W101.mp4,"There are some teeth missing. The right side of the face has some distortions, especially around the eye.",Deeperforensics,end_to_end,"{""76"": {""x"": 0.4083333333333333, ""y"": 0.39762611275964393}, ""456"": {""x"": 0.36666666666666664, ""y"": 0.29376854599406527}, ""484"": {""x"": 0.3616666666666667, ""y"": 0.3115727002967359}}",2,train
96,Vlad Hondru,685_M004.mp4,The skin is flickering. The extremities of the face have artifacts.,Deeperforensics,end_to_end,"{""57"": {""x"": 0.69, ""y"": 0.42136498516320475}, ""82"": {""x"": 0.55, ""y"": 0.4332344213649852}, ""140"": {""x"": 0.5266666666666666, ""y"": 0.43026706231454004}, ""163"": {""x"": 0.6866666666666666, ""y"": 0.4658753709198813}}",2,train
97,Vlad Hondru,964_W007.mp4,Some artifacts appear on the face.,Deeperforensics,end_to_end,"{""62"": {""x"": 0.42333333333333334, ""y"": 0.40454545454545454}}",3,train
98,Vlad Hondru,699_M132.mp4,"The face is flickering, especially the skin around the cheeks and nose.",Deeperforensics,end_to_end,"{""39"": {""x"": 0.5183333333333333, ""y"": 0.3375}, ""62"": {""x"": 0.4083333333333333, ""y"": 0.3645833333333333}, ""92"": {""x"": 0.5316666666666666, ""y"": 0.38333333333333336}, ""155"": {""x"": 0.42, ""y"": 0.4041666666666667}, ""291"": {""x"": 0.5383333333333333, ""y"": 0.30625}}",1,train
99,Vlad Hondru,515_M106.mp4,The mouth and the facial muscles around it are distorting when talking.,Deeperforensics,end_to_end,"{""20"": {""x"": 0.5116666666666667, ""y"": 0.37777777777777777}, ""38"": {""x"": 0.5083333333333333, ""y"": 0.37777777777777777}, ""76"": {""x"": 0.5, ""y"": 0.35777777777777775}, ""100"": {""x"": 0.5116666666666667, ""y"": 0.3466666666666667}}",1,train
100,Vlad Hondru,614_M105.mp4,The area between the mouth and the chin is blurred.,Deeperforensics,end_to_end,"{""74"": {""x"": 0.655, ""y"": 0.29673590504451036}, ""106"": {""x"": 0.6566666666666666, ""y"": 0.28486646884273}, ""126"": {""x"": 0.6616666666666666, ""y"": 0.27596439169139464}, ""158"": {""x"": 0.6516666666666666, ""y"": 0.29080118694362017}}",2,train
101,Vlad Hondru,758_W025.mp4,The face has an unnatural color. THe mouth in blurry.,Deeperforensics,end_to_end,"{""58"": {""x"": 0.5466666666666666, ""y"": 0.2822222222222222}, ""141"": {""x"": 0.5133333333333333, ""y"": 0.4488888888888889}}",1,train
102,Vlad Hondru,670_W005.mp4,There are some eyebrow artifacts. The teeth are blurred.,Deeperforensics,end_to_end,"{""343"": {""x"": 0.555, ""y"": 0.29333333333333333}, ""409"": {""x"": 0.465, ""y"": 0.30444444444444446}, ""105"": {""x"": 0.545, ""y"": 0.24666666666666667}, ""116"": {""x"": 0.5283333333333333, ""y"": 0.2511111111111111}}",2,train
103,Vlad Hondru,887_W042.mp4,The entire face is distorted. Eyebrows artifacts from the source face are still present.,Deeperforensics,end_to_end,"{""32"": {""x"": 0.6433333333333333, ""y"": 0.34096109839816935}, ""56"": {""x"": 0.43333333333333335, ""y"": 0.2379862700228833}, ""97"": {""x"": 0.3983333333333333, ""y"": 0.4851258581235698}, ""135"": {""x"": 0.49833333333333335, ""y"": 0.597254004576659}}",1,train
104,Vlad Hondru,554_M113.mp4,The upper area of the nose has glitches.,Deeperforensics,end_to_end,"{""26"": {""x"": 0.555, ""y"": 0.2314540059347181}, ""68"": {""x"": 0.5566666666666666, ""y"": 0.2314540059347181}}",2,train
105,Vlad Hondru,953_M137.mp4,The eyes are small and the sclera is very minuscule. The mouth moves unnaturally.,Deeperforensics,end_to_end,"{""88"": {""x"": 0.8183333333333334, ""y"": 0.2433234421364985}, ""306"": {""x"": 0.8283333333333334, ""y"": 0.2789317507418398}, ""89"": {""x"": 0.845, ""y"": 0.3264094955489614}}",2,train
106,Vlad Hondru,927_M136.mp4,Very small flickers around the cheeks.,Deeperforensics,end_to_end,"{""49"": {""x"": 0.57, ""y"": 0.3244444444444444}, ""110"": {""x"": 0.44666666666666666, ""y"": 0.33111111111111113}}",2,train
107,Vlad Hondru,793_M015.mp4,Subtle artifacts when the neck overlaps with the shirt.,Deeperforensics,end_to_end,"{""531"": {""x"": 0.45666666666666667, ""y"": 0.5519287833827893}, ""573"": {""x"": 0.4266666666666667, ""y"": 0.5281899109792285}}",3,train
108,Vlad Hondru,903_M029.mp4,The lips have an unusual size and shape and are disproportionate to the rest of the face. Also the mouth motions are unnatural and the mouth is not opening sufficiently to represent speech.,Deeperforensics,end_to_end,"{""43"": {""x"": 0.47, ""y"": 0.545}}",2,train
109,Vlad Hondru,637_W008.mp4,"The motion of the mouth is unnatural, with very small movements and sometimes faster than normal.",Deeperforensics,end_to_end,"{""155"": {""x"": 0.418, ""y"": 0.47}}",2,train
110,Vlad Hondru,713_W018.mp4,The mouth is distorting while talking. There is an artifact around the left cheek. Eyes are changing the colors.,Deeperforensics,end_to_end,"{""21"": {""x"": 0.44666666666666666, ""y"": 0.34124629080118696}, ""98"": {""x"": 0.6516666666666666, ""y"": 0.3264094955489614}, ""239"": {""x"": 0.5416666666666666, ""y"": 0.47477744807121663}, ""307"": {""x"": 0.5616666666666666, ""y"": 0.4629080118694362}, ""199"": {""x"": 0.5433333333333333, ""y"": 0.4421364985163205}}",2,train
111,Vlad Hondru,898_M028.mp4,The mouth does not look real: it is very pixelated.,Deeperforensics,end_to_end,"{""74"": {""x"": 0.47333333333333333, ""y"": 0.33555555555555555}, ""102"": {""x"": 0.4816666666666667, ""y"": 0.3422222222222222}}",2,train
112,Vlad Hondru,843_M134.mp4,The face is deforming.,Deeperforensics,end_to_end,"{""134"": {""x"": 0.4266666666666667, ""y"": 0.6142433234421365}, ""164"": {""x"": 0.54, ""y"": 0.6112759643916914}, ""251"": {""x"": 0.42, ""y"": 0.5905044510385756}}",2,train
113,Vlad Hondru,752_W024.mp4,The mouth is blurred with unnatural moves.,Deeperforensics,end_to_end,"{""76"": {""x"": 0.505, ""y"": 0.37388724035608306}, ""93"": {""x"": 0.565, ""y"": 0.3798219584569733}, ""23"": {""x"": 0.5366666666666666, ""y"": 0.3620178041543027}}",2,train
114,Vlad Hondru,657_W131.mp4,"The cheeks are very pale. On a few occasions, the eyes had unnatural movements.",Deeperforensics,end_to_end,"{""129"": {""x"": 0.472, ""y"": 0.37}, ""160"": {""x"": 0.592, ""y"": 0.375}}",2,train
115,Vlad Hondru,958_W006.mp4,There are some flickering around the nose. The motion of the mouth is not natural.,Deeperforensics,end_to_end,"{""263"": {""x"": 0.5733333333333334, ""y"": 0.2875}, ""342"": {""x"": 0.6283333333333333, ""y"": 0.2875}, ""34"": {""x"": 0.6116666666666667, ""y"": 0.3725}, ""56"": {""x"": 0.6233333333333333, ""y"": 0.355}, ""70"": {""x"": 0.5933333333333334, ""y"": 0.355}}",2,train
116,Vlad Hondru,716_W019.mp4,"The irises are some going upwards, disappearing. The mouth is deformed, having big teeth as well.",Deeperforensics,end_to_end,"{""33"": {""x"": 0.422, ""y"": 0.34}, ""52"": {""x"": 0.514, ""y"": 0.335}, ""142"": {""x"": 0.5, ""y"": 0.3325}, ""158"": {""x"": 0.444, ""y"": 0.44}, ""170"": {""x"": 0.466, ""y"": 0.4375}, ""177"": {""x"": 0.49, ""y"": 0.4425}, ""200"": {""x"": 0.514, ""y"": 0.345}, ""216"": {""x"": 0.428, ""y"": 0.3375}, ""317"": {""x"": 0.43, ""y"": 0.45}, ""334"": {""x"": 0.472, ""y"": 0.3375}}",2,train
117,Vlad Hondru,725_W021.mp4,"The left side of the face is distorted, while the mouth looks synthetic.",Deeperforensics,end_to_end,"{""22"": {""x"": 0.64, ""y"": 0.5044510385756676}, ""68"": {""x"": 0.655, ""y"": 0.5044510385756676}, ""116"": {""x"": 0.6466666666666666, ""y"": 0.49258160237388726}, ""159"": {""x"": 0.5116666666666667, ""y"": 0.827893175074184}}",1,train
118,Vlad Hondru,941_W100.mp4,"When talking, the mouth is not opening (the person looking like mumbling). The iris of both eyes is not centered, but rather positioned in the upper part of the eye.",Deeperforensics,end_to_end,"{""59"": {""x"": 0.306, ""y"": 0.4125}, ""74"": {""x"": 0.326, ""y"": 0.41}, ""31"": {""x"": 0.292, ""y"": 0.29}, ""85"": {""x"": 0.324, ""y"": 0.2925}}",2,train
119,Vlad Hondru,816_W135.mp4,The mandible´s edge is pixelated. There is a gradient of color between the upper and lower skin face.,Deeperforensics,end_to_end,"{""60"": {""x"": 0.525, ""y"": 0.49777777777777776}, ""88"": {""x"": 0.7483333333333333, ""y"": 0.5466666666666666}, ""187"": {""x"": 0.5716666666666667, ""y"": 0.4}, ""208"": {""x"": 0.5666666666666667, ""y"": 0.4222222222222222}, ""245"": {""x"": 0.7266666666666667, ""y"": 0.48}}",2,train
120,Vlad Hondru,619_M120.mp4,There are some flickers on right temple. The eyes are mostly closed and very sharp.,Deeperforensics,end_to_end,"{""54"": {""x"": 0.45, ""y"": 0.3353115727002967}, ""192"": {""x"": 0.5516666666666666, ""y"": 0.3115727002967359}, ""213"": {""x"": 0.475, ""y"": 0.32344213649851633}, ""267"": {""x"": 0.445, ""y"": 0.3353115727002967}}",2,train
121,Vlad Hondru,666_M124.mp4,"The lips are always parallel, moving unnaturally.",Deeperforensics,end_to_end,"{""182"": {""x"": 0.495, ""y"": 0.44222222222222224}, ""198"": {""x"": 0.5283333333333333, ""y"": 0.4444444444444444}, ""271"": {""x"": 0.5233333333333333, ""y"": 0.4577777777777778}}",3,train
122,Vlad Hondru,814_W134.mp4,"The nose is not uniform, with a gradient between top and bottom. Teeth are sometimes blurred.",Deeperforensics,end_to_end,"{""369"": {""x"": 0.44, ""y"": 0.47181008902077154}, ""400"": {""x"": 0.44166666666666665, ""y"": 0.49258160237388726}, ""216"": {""x"": 0.45666666666666667, ""y"": 0.599406528189911}}",2,train
123,Vlad Hondru,702_M132.mp4,There are huge deformations of the face.,Deeperforensics,end_to_end,"{""90"": {""x"": 0.46, ""y"": 0.3798219584569733}, ""182"": {""x"": 0.4533333333333333, ""y"": 0.40059347181008903}, ""231"": {""x"": 0.53, ""y"": 0.3916913946587537}, ""282"": {""x"": 0.5033333333333333, ""y"": 0.37388724035608306}, ""324"": {""x"": 0.48333333333333334, ""y"": 0.41543026706231456}}",2,train
124,Vlad Hondru,771_W027.mp4,There are some dark lines artifacts below the eyes. The skin between the mouth and the nose is lighter.,Deeperforensics,end_to_end,"{""117"": {""x"": 0.45, ""y"": 0.25740318906605925}, ""134"": {""x"": 0.51, ""y"": 0.2528473804100228}, ""206"": {""x"": 0.475, ""y"": 0.25968109339407747}, ""228"": {""x"": 0.53, ""y"": 0.26879271070615035}, ""329"": {""x"": 0.5083333333333333, ""y"": 0.3325740318906606}}",2,train
125,Vlad Hondru,901_M029.mp4,The face is distorted.,Deeperforensics,end_to_end,"{""61"": {""x"": 0.5616666666666666, ""y"": 0.37091988130563797}, ""174"": {""x"": 0.5533333333333333, ""y"": 0.486646884272997}, ""206"": {""x"": 0.5683333333333334, ""y"": 0.3798219584569733}, ""230"": {""x"": 0.5466666666666666, ""y"": 0.35311572700296734}, ""262"": {""x"": 0.5683333333333334, ""y"": 0.45103857566765576}}",1,train
126,Vlad Hondru,848_M021.mp4,There are unusual shadows on the cheek area and between the eyes / on the bridge of the nose. The irises also appear to be twitching. moving very quickly from left to right.,Deeperforensics,end_to_end,"{""49"": {""x"": 0.476, ""y"": 0.32}, ""67"": {""x"": 0.38, ""y"": 0.36}, ""40"": {""x"": 0.436, ""y"": 0.315}}",2,train
